1	50	50	50	50	50
2	25	25	25	25	25
3	16.6667	16.6667	16.6667	16.6667	16.6667
4	12.5	12.5	12.5	12.5	12.5
5	10	10	10	10	10
6	8.33333	8.33333	8.33333	8.33333	8.33333
7	7.14286	7.14286	7.14286	7.14286	7.14286
8	6.25	6.25	6.25	6.25	6.25
9	5.55556	5.55556	5.55556	5.55556	5.55556
10	5	5	5	5	5
11	4.54545	4.54545	4.54545	4.54545	4.54545
12	4.16667	4.16667	4.16667	4.16667	4.16667
13	3.84615	3.84615	3.84615	3.84615	3.84615
15	3.33333	3.33333	3.33333	3.33333	3.33333
16	3.125	3.125	3.125	3.125	3.125
17	2.94118	2.94118	2.94118	2.94118	2.94118
19	2.63158	2.63158	2.63158	2.63158	2.63158
21	2.38095	2.38095	2.38095	2.38095	2.38095
23	2.17391	2.17391	2.17391	2.17391	2.17391
25	2	2	2	2	2
27	1.85185	1.85185	1.85185	1.85185	1.85185
29	1.72414	1.72414	1.72414	1.72414	1.72414
32	1.5625	1.5625	1.5625	1.5625	1.5625
35	1.42857	1.42857	1.42857	1.42857	1.42857
38	1.31579	1.31579	1.31579	1.31579	1.31579
41	1.21951	1.21951	1.21951	1.21951	1.21951
45	1.11111	1.11111	1.11111	1.11111	1.11111
49	1.02041	1.02041	1.02041	1.02041	1.02041
54	0.925926	0.925926	0.925926	0.925926	0.925926
59	0.847458	0.847458	0.847458	0.847458	0.847458
64	0.78125	0.78125	0.78125	0.78125	0.78125
70	0.714286	0.714286	0.714286	0.714286	0.714286
76	0.657895	0.657895	0.657895	0.657895	0.657895
83	0.60241	0.60241	0.60241	0.60241	0.60241
91	0.549451	0.549451	0.549451	0.549451	0.549451
99	0.505051	0.505051	0.505051	0.505051	0.505051
108	0.462963	0.462963	0.462963	0.462963	0.462963
117	0.42735	0.42735	0.42735	0.42735	0.42735
128	0.390625	0.390625	0.390625	0.390625	0.390625
140	0.357143	0.357143	0.357143	0.357143	0.357143
152	0.328947	0.328947	0.328947	0.328947	0.328947
166	0.301205	0.301205	0.301205	0.301205	0.301205
181	0.276243	0.828729	0.276243	0.276243	0.276243
197	0.761421	0.761421	0.253807	0.253807	0.253807
215	0.697674	0.697674	0.232558	0.232558	0.232558
235	0.638298	0.638298	0.212766	0.212766	0.212766
256	0.585938	0.585938	0.195312	0.195312	0.195312
279	0.537634	0.537634	0.179211	0.179211	0.179211
304	0.493421	0.493421	0.164474	0.164474	0.164474
332	0.451807	0.451807	0.150602	0.150602	0.150602
362	0.414365	0.414365	0.138122	0.138122	0.138122
395	0.379747	0.379747	0.379747	0.126582	0.126582
431	0.348028	0.348028	0.348028	0.116009	0.116009
470	0.319149	0.319149	0.319149	0.106383	0.106383
512	0.488281	0.488281	0.488281	0.0976562	0.0976562
558	0.62724	0.806452	0.448029	0.0896057	0.0896057
609	0.574713	0.738916	0.410509	0.0821018	0.0821018
664	0.527108	0.677711	0.376506	0.0753012	0.0753012
724	0.483425	0.621547	0.345304	0.0690608	0.0690608
790	0.56962	0.56962	0.316456	0.0632911	0.0632911
861	0.522648	0.522648	0.29036	0.058072	0.058072
939	0.479233	0.479233	0.372737	0.0532481	0.0532481
1024	0.439453	0.439453	0.341797	0.0488281	0.0488281
1117	0.581916	0.49239	0.313339	0.0447628	0.0447628
1218	0.45156	0.697865	0.45156	0.0410509	0.0410509
1328	0.564759	0.715361	0.414157	0.0376506	0.0376506
1448	0.587017	0.656077	0.379834	0.0345304	0.0345304
1579	0.601647	0.728309	0.284991	0.0316656	0.0316656
1722	0.551684	0.609756	0.261324	0.029036	0.029036
1878	0.71885	0.665602	0.346113	0.0266241	0.0266241
2048	0.610352	0.610352	0.317383	0.0244141	0.0244141
2233	0.559785	0.604568	0.335871	0.0223914	0.0223914
2435	0.513347	0.554415	0.308008	0.0205339	0.0205339
2656	0.508283	0.508283	0.32003	0.0188253	0.0188253
2896	0.43163	0.569751	0.328039	0.0172652	0.0172652
3158	0.554148	0.680811	0.364155	0.0474984	0.0158328
3444	0.537166	0.624274	0.36295	0.043554	0.014518
3756	0.572417	0.65229	0.332801	0.0399361	0.013312
4096	0.598145	0.57373	0.402832	0.0366211	0.012207
4467	0.615626	0.593239	0.369375	0.055966	0.0111932
4871	0.667214	0.646684	0.359269	0.0513242	0.0102648
5312	0.592997	0.611822	0.367093	0.0470633	0.00941265
5793	0.561022	0.526497	0.371138	0.0604177	0.00863111
6317	0.514485	0.593636	0.419503	0.055406	0.00791515
6889	0.631441	0.805632	0.399187	0.0653215	0.00725795
7512	0.605698	0.61901	0.406017	0.0465921	0.00665602
8192	0.616455	0.567627	0.384521	0.0549316	0.00610352
8933	0.632486	0.554125	0.375014	0.0391806	0.00559722
9742	0.662082	0.621022	0.384931	0.0461917	0.00513242
10624	0.663592	0.484752	0.428276	0.0423569	0.00470633
11585	0.556754	0.599914	0.453172	0.0388433	0.00431593
12634	0.534273	0.518442	0.415545	0.0356182	0.00395757
13777	0.533498	0.511722	0.373811	0.0399216	0.00362924
15024	0.562433	0.575745	0.382721	0.0432641	0.00332801
16384	0.6073	0.656128	0.405884	0.0396729	0.00305176
